,volume_id,title,year,page,sentence,keyword,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,siebert_sent_score,v_sent,bertweet_sent_score,bertweet_sent,siebert_sent
1561,mdp.39015017448831,Occasional paper /,1984,317,6,Frontier,quotes,,"In the detailed report, our analysis of DjPo-30 and its red light activities was accompanied by discussion of a recently developed model which placed ""frontier"" societies in the perspective of Victorian behaviours.",0.0,0.225,0.9984480142593384,Neutral,0.9614987373352051,NEU,POSITIVE
1562,uc1.$b444105,Prehistory of Oklahoma /,1984,253,4,Frontier,,,"Settlements extend westward along the Arkansas and Canadian rivers into the Claremore Cuesta Plains, but these appear to represent frontier thrusts into the prairie plains, and form a western periphery of Harlan settlements.",0.09,0.0,0.9926901459693909,Neutral,0.974675178527832,NEU,POSITIVE
1563,uc1.31210024701268,A nineteenth century Ute burial from northeast Utah /,1984,133,3,Frontier,,,"The threat of vandalism provided the impetus to study the Pariette burial and compare it to local, traditional Ute customs, traits and burial practices in a frontier, Euro-American, 19th century spatial framework.",-0.5267,0.0,0.9987558126449585,Negative,0.8598484992980957,NEU,POSITIVE
1564,uc1.32106005551996,"The last buffalo : the story of Frederick Arthur Verner, painter of the Canadian West /",1984,59,13,Frontier,,,The tiny cabin in the wilderness is a reminder of how lonely life was on the frontier.,-0.3612,-0.05,0.9987013339996338,Negative,-0.4934983253479004,NEG,POSITIVE
1565,uc1.32106005551996,"The last buffalo : the story of Frederick Arthur Verner, painter of the Canadian West /",1984,93,2,Frontier,,American frontier,"As a painter of the North American frontier, he was a rara avis in London.",0.0,0.0,0.9956815242767334,Neutral,0.9143330454826355,NEU,POSITIVE
1566,uc1.32106005551996,"The last buffalo : the story of Frederick Arthur Verner, painter of the Canadian West /",1984,147,9,Frontier,,,"Even in small subjects, he evoked the world of the frontier which he felt he had encountered at the dawn of its history.",0.0,-0.25,0.9988184571266174,Neutral,0.571556806564331,NEU,POSITIVE
1567,uc1.b4294395,Ontario archaeology.,1984,254,7,Frontier,,last,"In the final period, New Ontario, the last frontier, was discovered by archaeologists and research accelerated at an unprecedented rate.",0.0,0.184090909,0.9985478520393372,Neutral,0.5190792083740234,POS,POSITIVE
1568,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,15,1,Frontier,,,"cravBarry and his wife owned slaves and these, together with his stock and lands, had enabled him to get on the road to prosperity as a prominent frontier stockfarmer before the war.",-0.3818,0.5,0.9960163235664368,Negative,0.4985884428024292,NEU,POSITIVE
1569,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,15,5,Frontier,,,The old lure of the frontier lives still in the popular craving for its story.,0.4215,0.35,0.9977006316184998,Positive,0.9062058329582214,NEU,POSITIVE
1570,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,46,17,Frontier,,TX,"I had been from the 12th of April, the time I ate my first meal on the pine log at Jefferson, to the latter part of June, making my way across the frontier of Texas.",0.0,0.125,0.9959532022476196,Neutral,0.9614238739013672,NEU,POSITIVE
1571,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,48,1,Frontier,,,"I was placed in Captain Thomas J. Smith's company that was assigned to the protection of that portion of the frontier between the Brazos and the Trinity Rivers, a day's ride above the settlements.",0.0,0.0,0.9945229291915894,Neutral,0.9595492482185364,NEU,POSITIVE
1572,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,49,14,Frontier,,,"Treaties with such wild and warlike tribes as the Comanches, Kiowas and Wichitas would insure peace on the frontier, pending trouble with Mexico.",0.2023,-0.033333333,0.9977272152900696,Neutral,0.9261103272438049,NEU,POSITIVE
1573,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,88,7,Frontier,,,"It is merely to show that a sheriff has all the criminals of his county to deal with, and there were many in Navarro County when it was a part of the frontier.",-0.5719,0.0,-0.9982984662055969,Negative,0.8664044737815857,NEU,NEGATIVE
1574,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,88,8,Frontier,,,"The county, as a part of the frontier, covered all the territory between the Brazos and the Trinity Rivers, west to New Mexico.",0.0,0.136363636,0.9968131184577942,Neutral,0.9566895365715027,NEU,POSITIVE
1575,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,96,3,Frontier,,,"I cannot here even try to picture the frontier nor frontier problems in the broader sense, but I would like to point out that most of the life of the frontiersman was spent in a daily routine of ordinary duties, although it is true that this routine was frequently broken by exciting events or occasional relaxation of a social nature.",0.9168,0.048148148,-0.9960600733757019,Positive,0.8310470581054688,NEU,NEGATIVE
1576,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,96,4,Frontier,,TX,I shall indicate something of the daily work and also the diversions of myself as an average frontier settler in central Texas in the 'fifties.,0.0,-0.05,0.9916180968284607,Neutral,0.9741302728652954,NEU,POSITIVE
1577,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,106,4,Frontier,,,Visiting or staying overnight was a welcome happening in the frontier household.,0.4588,0.8,0.9987371563911438,Positive,0.9821297526359558,POS,POSITIVE
1578,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,107,15,Frontier,,,The religion of the frontier settler gave him consolation at times when sorely needed.,0.0,0.0,0.9983735084533691,Neutral,0.8028109669685364,POS,POSITIVE
1579,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,108,3,Frontier,,,But it was death in the frontier home from other than accidents or the hostile Indians that banished any youthful romantic ideas of the frontier that we once had.,-0.7351,-0.0625,-0.9955527186393738,Negative,-0.8515276312828064,NEG,NEGATIVE
1580,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,108,14,Frontier,,,It would be tiresome indeed to attempt to give a clear idea of the numerous business deals that I had over several years of life on the frontier.,0.3818,-0.1,-0.998218834400177,Positive,-0.7191815376281738,NEG,NEGATIVE
1581,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,108,16,Frontier,,,But perhaps it might be worth while to give some slight idea as to the prices of a few articles which were bought and sold in my section of the country by the frontier settler of the 'fifties.,0.3291,-0.022222222,-0.9910393357276917,Positive,0.9647383093833923,NEU,NEGATIVE
1582,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,109,7,Frontier,,,"In Bosque County, further west and near the frontier line, I was glad to let out a good negress at $2.50 and keep, during hard times, although I received five dollars per month with clothing and medical attention in ordinary years.",0.6705,0.108333333,0.9957534074783325,Positive,0.9245348572731018,POS,POSITIVE
1583,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,109,15,Frontier,,,One of the most diverting forms of recreation open to the frontier settler was hunting.,0.0,0.25,0.9981992840766907,Neutral,0.9148288369178772,NEU,POSITIVE
1584,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,113,0,Frontier,,TX,"89 ing water as well as looking after the stock about the house, was only a portion of the work of the women along the frontier of central Texas.",0.2732,0.0,0.9946402907371521,Neutral,0.9664917588233948,NEU,POSITIVE
1585,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,114,1,Frontier,,,"Bosque was some distance from Corsicana, but only a few miles from the frontier line in its region, and was about to be organized as a county.",0.0,-0.1,0.9951733946800232,Neutral,0.9674453139305115,NEU,POSITIVE
1586,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,124,6,Frontier,,,The federal government had garrisoned the forts along the frontier with regular soldiers.,0.0,0.0,-0.930579662322998,Neutral,0.9737012982368469,NEU,NEGATIVE
1587,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,124,10,Frontier,,,"For three years the Indians annoyed the frontier settlers, paying them a bloody visit on every full moon, killing a number of people every raid they made and driving off hundreds of horses.",-0.8625,-0.283333333,-0.9905953407287598,Negative,-0.9754542708396912,NEG,NEGATIVE
1588,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,131,10,Frontier,,,"Similar raids were made all along the frontier, from the Rio Grande to the Red River.",0.0,0.0,0.9803532361984253,Neutral,0.8709392547607422,NEU,POSITIVE
1589,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,133,10,Frontier,,,"After several days devoted to cutting my wheat, branding my colts and calves, riding young horses, chasing the mustangs away from some of my horses that had gotten with them, and the many other duties of a frontier farmer-stockman, we celebrated the fourth of July with a community fish-fry.",0.7096,0.032142857,0.9987325072288513,Positive,0.6105936765670776,POS,POSITIVE
1590,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,135,19,Frontier,,,"Believing that the hunting party had participated in the many recent acts of hostility on our frontier, the settlers had entered the conflict with the idea of discouraging Indians from coming into the country.",-0.7184,0.25,-0.9853330254554749,Negative,-0.7088629603385925,NEG,NEGATIVE
1591,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,137,10,Frontier,,,"This war, which was being waged by what the agents chose to call a mob of frontier citizens, will perhaps never find its way into Texas history.",-0.5994,0.0,-0.998526930809021,Negative,-0.8869185447692871,NEG,NEGATIVE
1592,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,137,14,Frontier,,,"These latter tribes on the Caddo reservation were a great protection to the frontier settlers against the ""wild"" tribes of Indians.",0.6249,0.3,0.998155415058136,Positive,0.7999840378761292,POS,POSITIVE
1593,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,139,2,Frontier,,,"We held meetings all along our frontier and determined that we would move the reservation Indians across the Red River ourselves, whether the government (Congress) wanted us to or not.",0.34,0.0,0.9971659779548645,Positive,0.9115434288978577,NEU,POSITIVE
1594,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,140,11,Frontier,,,"I call this a hazardous trip, for the agents and the Indians were angry to the point of desperation as were also our little army of frontier citizens, or ""mob,” as the agents called us.",-0.743,-0.029166667,-0.9988895058631897,Negative,-0.869846761226654,NEG,NEGATIVE
1595,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,141,7,Frontier,,,"His reply was, “I am here under orders to protect these Indians as well as the frontier settlers.",0.5719,0.0,0.9964220523834229,Positive,0.964459240436554,NEU,POSITIVE
1596,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,142,10,Frontier,,,They had gone home rather than have a conflict with the federal troops who were at the agency protecting the Indians while they depredated at the expense of the frontier settlers.,-0.3182,0.0,-0.9807954430580139,Negative,0.8730458617210388,NEU,NEGATIVE
1597,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,142,16,Frontier,,,A commission of five men from Governor Runnels wanted an interview to inquire into the difficulty of the frontier citizens and reserve Indians on the Brazos.,-0.34,0.0,0.9946097135543823,Negative,0.9692021012306213,NEU,POSITIVE
1598,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,143,3,Frontier,,,They depredated on our frontier so heavily that Governor Houston commissioned several of us to raise companies and patrol at intervals between the posts where the United States troops were stationed.,0.4215,-0.1,-0.9912163019180298,Positive,0.963144063949585,NEU,NEGATIVE
1599,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,143,4,Frontier,,,"We patrolled from the Rio Grande to the Red River and protected our frontier better than the United States soldiers had, with all the friendly Indians to help them.",0.926,0.291666667,0.9987640380859375,Positive,0.9116123914718628,POS,POSITIVE
1600,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,144,9,Frontier,,,"We marched on to Fort Phantom Hill, on the clear fork of the Brazos, where we learned that there was a general Indian disturbance on the whole frontier.",0.0,0.116666667,0.9959149956703186,Neutral,0.9098483324050903,NEU,POSITIVE
1601,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,146,8,Frontier,,,Resolutions were passed in regard to the frontier and the increasing depredations.,0.0,0.0,0.9830333590507507,Neutral,0.771259069442749,NEU,POSITIVE
1602,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,152,2,Frontier,,,"Here, two public meetings were held by citizens to discuss the protection of the frontier and consider ways and means to secure remuneration for losses already sustained.",-0.0772,0.2,0.9984270334243774,Neutral,0.9717976450920105,NEU,POSITIVE
1603,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,153,10,Frontier,,,When I arrived home on Christmas day I found a commission from Governor Houston to raise a Lieutenant's company of twenty-five men for defense of the frontier.,0.128,0.0,0.9950727820396423,Neutral,0.9364010095596313,NEU,POSITIVE
1604,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,153,15,Frontier,,,"While in the frontier service under call and commission from Governor Houston, with my headquarters at Flag Mountain, on Hubbard's Creek, there was issued a call from some of the leading men of the Democratic party, for the people to send delegates to Austin to consider the propriety of seceding from the United States, forming what was to be called the Southern Confederacy.",0.6705,0.0,0.9917083382606506,Positive,0.9690290093421936,NEU,POSITIVE
1605,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,154,6,Frontier,,,"This committee organized the defense of Texas by appointing Colonel Ben McCulloch to take charge of the post at San Antonio, Colonel Henry E. McCulloch to command the forces on the northwestern frontier, and Colonel John S. Ford to command those on the Rio Grande.",0.128,0.0,0.9962801337242126,Neutral,0.975867748260498,NEU,POSITIVE
1606,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,154,12,Frontier,,TX,Here I found my order for scouting countermanded by Governor Houston and received another order from the convention of the people of Texas to raise one hundred men and assist in taking the forts and posts of the United States along the frontier of Texas.,0.4215,0.0,-0.9956764578819275,Positive,0.9691581130027771,NEU,NEGATIVE
1607,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,155,3,Frontier,,,The convention had commissioned Henry E. McCulloch to raise a regiment to aid in capturing the military posts on our frontier occupied by United States troops.,0.4215,-0.1,0.9664711356163025,Positive,0.9548676609992981,NEU,POSITIVE
1608,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,155,16,Frontier,,,"Now, however, it was promptly turned over to Colonel McCulloch, who left me in command of the place and of that portion of the frontier.",0.0,0.0,0.9970943927764893,Neutral,0.9661018252372742,NEU,POSITIVE
1609,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,155,18,Frontier,,,"We held our positions until the fourth of May, keeping scouting parties in the field in a manner we thought best for the defense of the frontier.",0.8126,0.5,0.9984694123268127,Positive,0.9478702545166016,NEU,POSITIVE
1610,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,156,3,Frontier,,TX,"In the meantime, L. P. Walker, Secretary of War of the Confederate States, ordered Major Ben McCulloch to recruit a volunteer regiment for protection of the Texas frontier.",-0.5994,0.0625,-0.5374225378036499,Negative,0.9700403213500977,NEU,NEGATIVE
1611,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,156,7,Frontier,,,"A letter from Colonel McCulloch to me at this time throws much light on our volunteer companies serving on the frontier under the Confederate flag, during the next twelve months: Austin, March 27th, 1861.",0.0,0.2,0.9979287385940552,Neutral,0.9681040644645691,NEU,POSITIVE
1612,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,157,11,Frontier,,TX,"At about the same time, the Colonel wrote L. P. Walker, Secretary of War of the Confederate States, concerning the protection of the Texas frontier, and requested permission to use some of the friendly Indians of the Territory in his scouting trips and drives against the hostile Indians.",-0.5106,0.1875,0.9951454997062683,Negative,0.9460949897766113,NEU,POSITIVE
1613,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,157,13,Frontier,,,Forts Arbuckle and Cobb across Red River were to be seized after getting control of the frontier posts held by the United States.,0.4215,0.0,-0.9812455177307129,Positive,0.5561518669128418,NEU,NEGATIVE
1614,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,158,3,Frontier,,,"Our regiment was Colonel McCulloch's First Regiment Texas Mounted Rifles, who garrisoned the frontier posts, formerly held by the United States troops.",0.4215,0.125,0.9938992261886597,Positive,0.9687655568122864,NEU,POSITIVE
1615,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,158,6,Frontier,,,"Our section of the frontier, which extended from the Red River to the Rio Grande, was considered the most difficult to defend.",-0.4201,0.0,-0.9776679277420044,Negative,0.7538408637046814,NEU,NEGATIVE
1616,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,158,8,Frontier,,,Our frontier line was thus several hundred miles in length.,0.0,0.0,-0.9946099519729614,Neutral,0.9660969376564026,NEU,NEGATIVE
1617,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,159,9,Frontier,,,"He saw deserted homes, devastation, and recommended ample protection or else he believed the frontier would be practically broken up.",-0.6249,-0.4,0.9824977517127991,Negative,-0.5133693218231201,NEG,POSITIVE
1618,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,160,5,Frontier,,,Neglect was one cause for the loss of affection toward the government by the people of this frontier.,-0.2263,0.0,-0.9936834573745728,Neutral,-0.9639618396759033,NEG,NEGATIVE
1619,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,160,7,Frontier,,,"But we began to drill our men and send out scouting parties, not only for drill but also because depredations had been reported as beginning in some portions of the frontier.",0.5499,0.0,0.9945105314254761,Positive,0.83933424949646,NEU,POSITIVE
1620,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,162,4,Frontier,,,"We had been at Camp Cooper perhaps two months, nothing of interest or importance had transpired and the rolliсksome spirit that had first entered into our lives as frontier guards was now occasionally interspersed with a desire to go back home and see the folks.",0.5299,0.083333333,-0.9982554316520691,Positive,0.9244541525840759,NEU,NEGATIVE
1621,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,171,2,Frontier,,,"It was obvious that no hope for any other service than the protection of the frontier should be nursed until the year's enlistments had expired, and then we would probably be retained if depredations of the Indians continued.",-0.3195,-0.0625,-0.9963907599449158,Negative,-0.7693532705307007,NEG,NEGATIVE
1622,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,171,4,Frontier,,,"Protection of even portions of the frontier could be possible only by labor, patience, and perseverance.",0.0,0.0,0.9971200227737427,Neutral,0.6547849178314209,POS,POSITIVE
1623,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,173,5,Frontier,,,"But when Governor Lubbock, months later, tendered the regiment to the Confederate War Department he specified that it should not be removed from the frontier.",-0.6808,0.0,0.9910549521446228,Negative,0.9691904783248901,NEU,POSITIVE
1624,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,177,1,Frontier,,,"Such counties as Wichita, Young, Stephens, Brown, and McCulloch had been on the outermost edge of a movable frontier line when the war between the States opened.",-0.5994,0.05,0.991046130657196,Negative,0.9545563459396362,NEU,POSITIVE
1625,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,177,4,Frontier,,,"There was no lapse in the defense of the frontier, but not all of an officer's time could be devoted to this hazardous duty.",0.4939,0.6,-0.9299173951148987,Positive,-0.7605605721473694,NEG,NEGATIVE
1626,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,185,3,Frontier,,,Perhaps it was only to be expected that hard service in the field would be accompanied by other troubles over which the man on the frontier line of defense had no control.,-0.6249,-0.129166667,-0.9843851327896118,Negative,-0.7463118433952332,NEG,NEGATIVE
1627,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,185,11,Frontier,,,"Thus the quartermasters had funds, despite the small remaining balance of the appropriation, and the frontier counties were teeming with abundance, but it seemed possible that our men might suffer from want of supplies.",-0.6486,-0.125,0.9977498650550842,Negative,0.5263826847076416,NEU,POSITIVE
1628,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,189,13,Frontier,,,"Moreover, Colonel McCord was apparently so confident that the Tonks would be given a home, at least during the war, because of their value on the frontier, that he was to be considerably taken aback at the vacillating policy of the legislature.",0.3851,0.1,-0.5497280359268188,Positive,0.6950956583023071,NEU,NEGATIVE
1629,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,190,9,Frontier,,,"It was suggested that the matter be laid before Brigadier-General Bankhead, commander of the Sub-military District which included that portion of the frontier.",0.0258,0.0,-0.9963890314102173,Neutral,0.9770517945289612,NEU,NEGATIVE
1630,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,190,10,Frontier,,,"So for some weeks, actual defense of the frontier was handicapped and plans for its future protection could not be carried out, because neither the legislative nor administrative departments of the State government would assume responsibility for the subsistence of the Tonkawas, although the State had profited in the past from the aid of these Indian allies; and these departments apparently desired to see it profit in the future-if no demands on the State treasury were to follow.",0.7506,-0.05,-0.9978228807449341,Positive,-0.7454195618629456,NEG,NEGATIVE
1631,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,191,2,Frontier,,,Some legislators apparently wanted the protection for the frontier of the State but wanted the Confederate government to pay for it.,-0.1531,0.05,-0.984516441822052,Neutral,0.8753489255905151,NEU,NEGATIVE
1632,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,193,12,Frontier,,,"It was his opinion that the Tonks at Waco whom Major Sparks was complaining about should be brought back and forced to assist the others in the frontier service, as they were only a nuisance at Waco.",-0.6204,-0.059375,-0.9906184077262878,Negative,-0.5288389921188354,NEG,NEGATIVE
1633,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,199,10,Frontier,,,"Unfortunately, it was contended by some of the settlers, and no doubt suggested to members of the legislature from the frontier, that this defense would be sufficient.",0.0862,-0.5,-0.9980257749557495,Neutral,-0.8185030221939087,NEG,NEGATIVE
1634,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,199,13,Frontier,,,"One or two officers, of what later became known as the Border Regiment, another unit near Red River, who were jealous of the accomplishments of the Regiment, and some of the frontier legislators, who had been influenced by adverse criticisms and arguments that the substitution of the state militia for the Regiment would be of less expense, were lobbying,",-0.8456,-0.016666667,0.9893136620521545,Negative,-0.6158848404884338,NEG,POSITIVE
1635,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,200,8,Frontier,,,I would be gratified to hear from you at any time and let me assure you that I cherish the recollection of our service together on the frontier with great pleasure and satisfaction and most heartily reciprocate every feeling of friendship you entertain for me.,0.9719,0.65,0.9988608360290527,Positive,0.992419421672821,POS,POSITIVE
1636,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,201,3,Frontier,,,"In the meantime, as had been expected, the fall brought a heavy Indian raid on Colonel Bourland's portion of the frontier.",0.0,-0.15,-0.985903799533844,Neutral,0.8885820508003235,NEU,NEGATIVE
1637,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,201,6,Frontier,,,"Colonel McCord, who had regretted seeing the Regiment removed from the frontier at the season when danger threatened, through the influence of those who didn't realize or understand the needs of the frontier, was of the opinion that all the forces available would not have been too many to prevent the recent inroads.",-0.836,0.3,0.908755362033844,Negative,0.499653160572052,NEU,POSITIVE
1638,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,202,5,Frontier,,,Section three of the order praised our services against the Indians and lawless whites infesting the frontier.,0.4939,0.0,0.9979367256164551,Positive,0.4739384353160858,POS,POSITIVE
1639,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,204,7,Frontier,,,"With rumors that we might or might not be ordered away to assist in intercepting a federal invasion, I decided to instill some better discipline than we had deemed necessary for frontier service.",0.4404,0.25,0.9852355718612671,Positive,0.8952330946922302,NEU,POSITIVE
1640,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,205,1,Frontier,,,"Here forage and subsistence were to be had in abundance, quite a delightful experience for men who were accustomed to the limited pack saddle rations of frontier duty.",0.4902,0.464285714,0.9989089965820312,Positive,0.9759861826896667,POS,POSITIVE
1641,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,205,4,Frontier,,,Out on the frontier from which we had been transferred things now became more lively than they had been in some time.,0.4927,0.318181818,0.9985382556915283,Positive,0.9629599452018738,POS,POSITIVE
1642,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,209,19,Frontier,,,Brit's comrades were quickly killed but he fought in frontier style against some two dozen Comanches.,-0.6908,-0.2,0.9970641732215881,Negative,-0.735811710357666,NEG,POSITIVE
1643,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,210,7,Frontier,,,Their families and all that they had was on the frontier and they wasted no time in getting back.,-0.6597,-0.1,0.9979516863822937,Negative,-0.5207465887069702,NEG,POSITIVE
1644,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,210,10,Frontier,,,"During my absence, Colonel James Bourland, commanding the Border Regiment, took charge of the frontier from the Brazos to the Red River, and it was a company of his regiment that the Indians drove into Fort Murray.",0.0,-0.00625,0.9942886829376221,Neutral,0.9660817980766296,NEU,POSITIVE
1645,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,210,11,Frontier,,,"When I had had command of that portion of our frontier from the Colorado to the Brazos, the first advice I gave to the frontier settlers was to fort up the best they could.",0.6369,0.625,0.9910945892333984,Positive,0.8976781964302063,NEU,POSITIVE
1646,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,212,1,Frontier,,,"There, I was to make such disposition of my troops as would best protect the inhabitants of the frontier.",0.7783,0.5,0.9955396056175232,Positive,0.9588384032249451,NEU,POSITIVE
1647,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,217,2,Frontier,,,"This order carried by Lieutenant Giddens also required the senior officer who assumed command to coöperate with any state troops that might be there, for the purpose of capturing or routing any Indians on our frontier.",0.0,0.0,-0.9946874380111694,Neutral,0.9612555503845215,NEU,NEGATIVE
1648,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,227,1,Frontier,,,THE END OF THE WAR One of the grave problems which faced the men of the frontier in the late winter of 1864-65 was an economic one.,-0.873,-0.05,-0.8249422311782837,Negative,-0.7902747988700867,NEG,NEGATIVE
1649,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,227,12,Frontier,,,General McCulloch replied from his headquarters at Bonham and admitted the necessity of having as much corn planted in the frontier counties as possible.,0.1027,0.083333333,0.9945775270462036,Neutral,0.907717227935791,NEU,POSITIVE
1650,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,229,7,Frontier,,,"In a few other emergencies in the frontier service I had to assume authority rather than wait for the approval of the General, because of the distance and the time involved.",0.5267,-0.091666667,0.9898999333381653,Positive,0.8894995450973511,NEU,POSITIVE
1651,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,229,14,Frontier,,,"After all, the frontier service was rather different from that",0.0,0.0,-0.9893480539321899,Neutral,0.9620159864425659,NEU,NEGATIVE
1652,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,230,10,Frontier,,,"I suggested making a requisition for all the camels at Camp Verde which were under the supervision of the quartermaster at San Antonio, if I remember correctly, for the purpose of use in our frontier work in lieu of mules.",0.0,0.0,0.988387405872345,Neutral,0.9456358551979065,NEU,POSITIVE
1653,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,232,3,Frontier,,,"I hastened to execute the order, be it caused by rumor or fact, as we had long guarded our frontier and did not care to see the enemy cross it in our section during the last days of the war.",-0.8758,0.0875,0.9978173971176147,Negative,0.9020969867706299,NEU,POSITIVE
1654,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,232,13,Frontier,,,"Our regiment, perhaps it is not too immodest to record, had helped hold the frontier along the northern part of the line during the war.",-0.5994,0.0,0.9933595061302185,Negative,0.8592700362205505,NEU,POSITIVE
1655,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,232,15,Frontier,,,"In less than two years after these frontier troops had been mustered out, the settlements were pushed back in many places more than one hundred miles.",0.0,0.208333333,-0.9966249465942383,Neutral,0.7901527285575867,NEU,NEGATIVE
1656,uva.x000906641,"Buck Barry, Texas ranger and frontiersman /",1984,233,1,Frontier,,,"ALTHOUGH the frontier had seen less bloody forays during the War Between the States than it would have had it not been for the armed organizations against their invasion, the raiders had by no means been shut out.",-0.8275,-0.483333333,0.7240461111068726,Negative,0.8481732606887817,NEU,POSITIVE
