,volume_id,title,year,page,sentence,keyword,Ontopic?1=no,P=positveN=negative[empty]=neutral/other-ForONTOPIConly,context,v_sent_score,tb_sent_score,siebert_sent_score,bertweet_sent_score,v_sent,tb_sent,siebert_sent,bertweet_sent
407,mdp.39015066019020,"American Indians, American justice /",1983.0,182,10,Frontier,,,Clearly this frontier situation was unsatisfactory from the nonIndian point of view.,0.4019,0.10000000000000002,-0.9994794726371765,-0.9650035500526428,Positive,Neutral,NEGATIVE,NEG
408,mdp.39015066019020,"American Indians, American justice /",1983.0,183,10,Frontier,,,The westward movement of the frontier produced considerable alterations of the federal perception of criminal laws applicable to Indian tribes.,-0.5267,-0.15000000000000002,0.9971837401390076,0.7736974358558655,Negative,Neutral,POSITIVE,NEU
409,mdp.39015066019020,"American Indians, American justice /",1983.0,184,14,Frontier,,,"The act was amended twenty years later by the Act of March 27, 1854 (10 Stat. 269), and the cumulative provisions of the two acts, as expressed in the 1854 statute, became known as the ""General Crimes Act,"" which was designed to govern, if only temporarily, the conditions on the frontier insofar as they were amenable to resolution by federal",0.0,0.0625,0.9845373630523682,0.9765493869781494,Neutral,Neutral,POSITIVE,NEU
410,mdp.39015066019020,"American Indians, American justice /",1983.0,185,3,Frontier,,,"Presumably, Congress believed that these provisions would forestall violence on the frontier.",-0.6249,0.0,-0.9899689555168152,-0.5330473184585571,Negative,Neutral,NEGATIVE,NEG
411,mdp.39015069367905,The singing bird : a Cherokee novel /,2007.0,96,3,Frontier,,,"It was much worse from Little Rock to the muddy, desolate landing of Hebron Creek; and I am unable to convey in words the filth, stenches, profanity and drunkenness of the ruffians-traders and soldiers-on the way to distant frontier posts.",-0.6808,-0.296875,-0.9982298016548157,-0.9806239008903503,Negative,Neutral,NEGATIVE,NEG
412,mdp.39015069367905,The singing bird : a Cherokee novel /,2007.0,118,8,Frontier,,,Yet it had been hardly a month after her return to Hebron Creek that she went to Kate Acton and the gai[e]ties of the frontier post at Gibson.,0.0,-0.2916666666666667,0.9924813508987427,0.9711557030677795,Neutral,Neutral,POSITIVE,NEU
413,mdp.39015069367905,The singing bird : a Cherokee novel /,2007.0,143,22,Frontier,,,"They were poised here on this outmost frontier, ready to move out swiftly under Colonel Acton against whatever bands of Indians, Osages, Cherokees, Pawnees, or Comanches, the Government thought required chastisement Kate Acton, a slender, nervous blonde, was older than Ellen and, like Ellen, childless, intent on making life as easy and diverting as possible, and seriously occupied in the struggle to preserve her good looks.",0.836,0.16666666666666669,0.9934689998626709,0.9341521859169006,Positive,Neutral,POSITIVE,NEU
414,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,32,7,Frontier,,,"For five years following the treaties, the frontier was in a perpetual state of tension which threatened to erupt in renewed warfare between the Indians and the American government.",-0.7579,0.0,-0.9686870574951172,-0.8802226185798645,Negative,Neutral,NEGATIVE,NEG
415,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,32,8,Frontier,,,Americans who settled the frontier had little respect for Indian property rights and settled wherever they wished.,0.4228,-0.1875,-0.9836038947105408,-0.8966134786605835,Positive,Neutral,NEGATIVE,NEG
416,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,32,14,Frontier,,,the tension on the frontier had grown unbearable for the Indians.,-0.3182,0.0,-0.9977828860282898,-0.9343079328536987,Negative,Neutral,NEGATIVE,NEG
417,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,32,20,Frontier,,,"After these defeats the untrained, undisciplined American troops retreated from the frontier.",-0.3182,0.0,-0.99924635887146,-0.6425670981407166,Negative,Neutral,NEGATIVE,NEG
418,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,32,23,Frontier,,,"Commanded by General Anthony Wayne, the American troops were carefully trained for frontier fighting.",-0.25,-0.016666666666666663,0.9979918003082275,0.8200107216835022,Neutral,Neutral,POSITIVE,NEU
419,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,38,38,Frontier,,,"Instead, he had challenged traditional cultural values and helped to open the frontier to less-than-righteous individuals who made their livings selling whiskey to the Indians.",0.3182,0.03333333333333333,-0.9946920275688171,0.7029141187667847,Positive,Neutral,NEGATIVE,NEU
420,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,39,1,Frontier,,,"Without realizing his own role in creating serious divisions in the Ottawa community, McCoy blamed traders and frontier ruffians for hindering Indian advancement toward ""civilization.""",-0.296,0.13333333333333333,-0.9957401752471924,-0.8571240305900574,Neutral,Neutral,NEGATIVE,NEG
421,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,57,6,Frontier,quotes,,"Migrations of larger parts of the whole society were responsible for expanding the tribal estate into new regions such as Detroit and Chicago, while the resettlement of smaller parts of villages expanded the range of occupation and use of these ""frontier"" regions.",0.3182,0.0893939393939394,0.9976578950881958,0.8947476148605347,Positive,Neutral,POSITIVE,NEU
422,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,65,33,Frontier,,,"On the other hand, the English colonies on the Atlantic seaboard had rapidly growing populations to support, and even in the 1760s English colonists were pushing their frontier settlements westward toward Potawatomi territory.",0.765,-0.041666666666666664,0.9918738007545471,0.5165894627571106,Positive,Neutral,POSITIVE,NEU
423,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,66,13,Frontier,,,"Known as Pontiacs Rebellion after its Ottawa leader and organizer, this frontier war in the spring of 1763 nearly drove the British from the interior of North America.",-0.6597,0.05,0.9941188097000122,0.6884459257125854,Negative,Neutral,POSITIVE,NEU
424,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,67,14,Frontier,,American frontier,"Again the loyalties of the tribes were critical, as Great Britain's first line of defense against the threat of invasion by Americans and for military operations on the American frontier if war came.",-0.2732,0.19,0.9966477751731873,0.902541995048523,Neutral,Neutral,POSITIVE,NEU
425,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,67,19,Frontier,,,The stage was set for another frontier conflict.,-0.3182,0.0,0.9963144659996033,-0.6377753615379333,Negative,Neutral,POSITIVE,NEG
426,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,67,24,Frontier,,,"For the next ten years, Americans and Indians waged war on the frontier.",-0.5994,0.0,-0.9532260894775391,-0.7585679292678833,Negative,Neutral,NEGATIVE,NEG
427,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,67,25,Frontier,,American frontier,"Potawatomi warriors joined with such allies as the Shawnee, Delaware, Wyandot, and Ottawa in regular raids against American frontier settlements.",0.0,0.0,0.9941397905349731,0.915915310382843,Neutral,Neutral,POSITIVE,NEU
428,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,67,28,Frontier,,,"While General Wayne trained and assembled his troops into a properly equipped, highly disciplined frontier army, American authorities continued diplomatic negotiations to purchase tribal lands and to remove the British from their western outposts in United States territory.",0.4215,0.035,0.9985419511795044,0.9685304760932922,Positive,Neutral,POSITIVE,NEU
429,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,68,7,Frontier,,,"The next sixteen years brought increased pressures for land cessions, a vastly increased American presence in the Great Lakes-Ohio valley region (now organized as the Northwest Territory), stiffening resistance from the tribes, and a new outbreak of frontier warfare that merged with the War of 1812.",-0.0258,0.18727272727272729,0.9934375882148743,0.8304645419120789,Neutral,Neutral,POSITIVE,NEU
430,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,69,8,Frontier,,,By 1809 organized if small-scale violence on the Great Lakes frontier was intensifying.,0.0,0.8,0.9351973533630371,-0.9221276640892029,Neutral,Positive,POSITIVE,NEG
431,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,69,16,Frontier,,,"The warriors fled the area defeated but not demoralized, carrying the battle to many scattered locations on the frontier.",-0.3968,0.5,0.9955723285675049,0.8892250061035156,Negative,Positive,POSITIVE,NEU
432,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,70,3,Frontier,,,A network of new roads and canals—the Erie Canal was completed in 1825—provided cheap transportation for settlers coming from the east coast and made possible the low-cost shipment of their crops and products to eastern markets from the Great Lakes frontier.,0.6249,0.3340909090909091,0.9979402422904968,0.6150074601173401,Positive,Positive,POSITIVE,POS
433,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,77,14,Frontier,,,"The content of the legends and fanciful tales revolved around a theme highly appealing to Americans: Leopold Pokagon was one of the last of the ""Noble Savages,"" a symbol of the frontier now disappeared, a ""principal chief"" converted to the superior ""white man's"" ways.",0.296,0.36,0.9948815107345581,0.8183183073997498,Neutral,Positive,POSITIVE,NEU
434,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,105,25,Frontier,,,"They were spurred on by the teachings of Neolin, the Delaware Prophet, who had a great deal of influence on the frontier at this time.",0.6249,0.8,0.9970946311950684,0.7711750864982605,Positive,Positive,POSITIVE,NEU
435,mdp.39015071198728,"People of the three fires : the Ottawa, Potawatomi and Ojibway of Michigan /",1986.0,108,7,Frontier,,,"This notion of ""deficiency,"" when coupled with prejudice toward Native Americans and hatred bred by conflicts along the frontier, provided a rationale for displacing the Anishnabeg.",-0.8779,0.0,-0.9918964505195618,-0.7688791751861572,Negative,Neutral,NEGATIVE,NEG
436,mdp.39015071200193,History of the Ojibway nation.,1885.0,288,8,Frontier,,,"In those days, Leech Lake was considered as the extreme northwestern frontier of the Ojibway country, and but a few hardy and fearless hunters, who had already",0.8126,-0.1625,0.9926480054855347,0.8756348490715027,Positive,Neutral,POSITIVE,NEU
437,mdp.39015071200193,History of the Ojibway nation.,1885.0,362,1,Frontier,,,"Thus, a formidable body of the tribe had gradually congregated on this remote northwest frontier, who flourished under the alliance of the Kenisteno and Assineboin tribes, to whom, properly, the country belonged.",0.0,-0.05,0.9976105690002441,0.6488122940063477,Neutral,Neutral,POSITIVE,POS
438,mdp.39015071200193,History of the Ojibway nation.,1885.0,362,2,Frontier,,,"They joined their wars against the Yancton Dakotas; and thus, on an uninterrupted line from Selkirk's settlement to the mouth of the Wisconsin River, over a thousand miles in length, the Ojibways and Dakotas carried on against one another their implacable warfare, and whitened this vast frontier with each other's bones.",-0.7003,-0.041666666666666664,0.993866503238678,0.9511712789535522,Negative,Neutral,POSITIVE,NEU
439,mdp.39015071200193,History of the Ojibway nation.,1885.0,370,1,Frontier,,,"On the death of Shappa, the war again raged on the whole frontier between the two belligerent tribes.",-0.8957,0.2,-0.9901651740074158,-0.5591273307800293,Negative,Neutral,NEGATIVE,NEG
440,mdp.39015071200193,History of the Ojibway nation.,1885.0,391,6,Frontier,,,"The Ojibways were more deserving of respect in those days, while living in their natural state, and under the full force of their primitive moral beliefs, than they are at the present day, after being degenerated by a close contact with an unprincipled frontier white population.",0.7063,0.22142857142857147,-0.9968231916427612,0.8296145796775818,Positive,Neutral,NEGATIVE,NEU
441,mdp.39015071200193,History of the Ojibway nation.,1885.0,509,12,Frontier,,,"On the eighteenth of August, 1862, the uprising of the Sioux against the whites began at Red Wood agency, on the Minnesota River, and led to the massacre of more than five hundred of the defenceless men, women, and children of the frontier.",0.0,0.25,-0.9750043749809265,-0.926911473274231,Neutral,Neutral,NEGATIVE,NEG
442,mdp.39015071200201,History of the Ojibway nation.,1970.0,290,8,Frontier,,,"In those days, Leech Lake was considered as the extreme northwestern frontier of the Ojibway country, and but a few hardy and fearless hunters, who had already",0.8126,-0.1625,0.9926480054855347,0.8756348490715027,Positive,Neutral,POSITIVE,NEU
443,mdp.39015071200201,History of the Ojibway nation.,1970.0,364,1,Frontier,,,"Thus, a formidable body of tbe tribe had gradually congregated on this remote northwest frontier, who flourished under the alliance of the Kenisteno and Assineboin tribes, to whom, properly, the country belonged.",0.0,-0.05,0.9975219368934631,0.6691715121269226,Neutral,Neutral,POSITIVE,POS
444,mdp.39015071200201,History of the Ojibway nation.,1970.0,364,2,Frontier,,,"They joined their wars 'against the Yancton Dakotas; and thus, on an uninterrupted line from Selkirk's settlement to the mouth of the Wisconsin River, over a thousand miles in length, the Ojibways and Dakotas carried on against one another their implacable warfare, and whitened this vast frontier with each other's bones.",-0.7003,-0.041666666666666664,0.9945047497749329,0.9507335424423218,Negative,Neutral,POSITIVE,NEU
445,mdp.39015071200201,History of the Ojibway nation.,1970.0,372,1,Frontier,,,"On the death of Shappa, the war again raged on the whole frontier between the two belligerent tribes.",-0.8957,0.2,-0.9901651740074158,-0.5591273307800293,Negative,Neutral,NEGATIVE,NEG
446,mdp.39015071200201,History of the Ojibway nation.,1970.0,511,12,Frontier,,,"On the eighteenth of August, 1862, the uprising of the Sioux against the whites began at Red Wood agency, on the Minnesota River, and led to the massacre of more than five hundred of the defenceless men, women, and children of the frontier.",0.0,0.25,-0.9750043749809265,-0.926911473274231,Neutral,Neutral,NEGATIVE,NEG
447,mdp.39015071200417,Grandmother Moon speaks /,1995.0,34,8,Frontier,,,"As progress inched forward, it pushed the frontier of the animal people back.",0.4215,0.0,0.9914899468421936,0.8890132308006287,Positive,Neutral,POSITIVE,NEU
448,mdp.39015073958541,Pagans in the promised land : decoding the doctrine of Christian discovery /,2008.0,83,9,Frontier,,,"Today the museum reminds visitors of the Whitmans' story with paintings, old photographs, beadwork, frontier tools, life-size mannequins dressed as Cayuse Indians, and two mannequins modeled after the Whitmans.",0.0,0.1,0.99886155128479,0.8938473463058472,Neutral,Neutral,POSITIVE,NEU
449,mdp.39015079343367,God is red : a native view of religion /,1992.0,14,0,Frontier,,,"CHAPTER 1 THE INDIAN MOVEMENT Intil 1890 American Indians played a critically important role in American domesticaffairs, symbolizing the vast wilderness and frontier that Americans wished to tame.",0.4939,0.03666666666666667,0.9978673458099365,0.7897061705589294,Positive,Neutral,POSITIVE,POS
450,mdp.39015079343367,God is red : a native view of religion /,1992.0,26,11,Frontier,,,"On December 14 and 27, 1764, a local group known now as the Paxton Boys massacred two villages of Christian Indians, accusing them of aiding the tribes on the frontier in sporadic attacks on the settlements.",-0.5574,0.0,-0.9869092106819153,-0.9607928991317749,Negative,Neutral,NEGATIVE,NEG
451,mdp.39015079343367,God is red : a native view of religion /,1992.0,70,9,Frontier,,,"The white man is still troubled by primitive fears; he still has in his consciousness the perils of this frontier continent, some of its fastnesses not yet having yielded to his questioning footsteps and inquiring eyes.",-0.7351,-0.25,0.9822576642036438,0.5118120908737183,Negative,Neutral,POSITIVE,NEU
452,mdp.39015079343367,God is red : a native view of religion /,1992.0,229,15,Frontier,,,"The Reverend Wesley Seeliger, an Episcopalian chaplain at Texas A&M, viewed Christianity as a trip in his new frontier theology.",0.0,0.13636363636363635,0.9975181818008423,0.9013667106628418,Neutral,Neutral,POSITIVE,NEU
453,mdp.39015079343367,God is red : a native view of religion /,1992.0,230,1,Frontier,,,"Against the frontier theology Seeliger sees the temptation of Christianity to form a settlers' theology, and this tension between rolling wagons headed westward and the sedate and comfortable life in the frontier town is apparently what has been causing a lot of our problems.",-0.2558,0.225,0.9935005307197571,-0.751213550567627,Neutral,Neutral,POSITIVE,NEG
454,mdp.39015079343367,God is red : a native view of religion /,1992.0,230,2,Frontier,,,"In the settlers' theology, God is seen as the mayor of the old frontier town.",0.2732,0.1,-0.9567901492118835,0.7705937623977661,Neutral,Neutral,NEGATIVE,NEU
455,mdp.39015079343367,God is red : a native view of religion /,1992.0,230,10,Frontier,,,"A theological development of recent vintage approaching the Western violence-prone trend of frontier theology is the emphasis on judo, karate, and other Oriental fighting skills.",-0.3612,-0.03125,0.9011076092720032,0.9268762469291687,Negative,Neutral,POSITIVE,NEU
456,mdp.39015079343367,God is red : a native view of religion /,1992.0,243,8,Frontier,,,"Women's theologies, gay theologies, frontier theologies, and especially athletic theologies abound.",0.0,0.20833333333333334,0.9983218312263489,0.9346740245819092,Neutral,Neutral,POSITIVE,NEU
457,mdp.39076001498182,Bloodlines : odyssey of a native daughter /,1994.0,166,6,Frontier,,,"In one, to his best friend and cousin, David Michaud, with whom he’d studied in Paris, he wrote that the years in Europe seemed only a dream now that he was home on the frontier.)",0.8555,0.5,0.9933977127075195,0.7109230756759644,Positive,Positive,POSITIVE,POS
458,mdp.39076001498182,Bloodlines : odyssey of a native daughter /,1994.0,172,1,Frontier,,,"A guide will tell me that, not realizing that Dr. _]ohn McLoughlin lived on the frontier partly because he had an Indian wife, not the other way around.)",0.0,-0.125,-0.998054027557373,0.8967103362083435,Neutral,Neutral,NEGATIVE,NEU
459,mdp.39076001866255,Tonto's revenge : reflections on American Indian culture and policy /,1997.0,25,19,Frontier,,mining,"Once in California, Ridge tried his hand at almost every trade the mining frontier offered—prospecting, trapping, and trading.",0.4939,0.0,0.998445451259613,0.9090167284011841,Positive,Neutral,POSITIVE,NEU
460,mdp.39076001866255,Tonto's revenge : reflections on American Indian culture and policy /,1997.0,27,14,Frontier,,mining,"On the mining frontier, democracy was acutely personal and highly dramatic.",0.0,-0.21666666666666665,0.9985325336456299,0.6134557723999023,Neutral,Neutral,POSITIVE,NEU
461,mdp.39076001866255,Tonto's revenge : reflections on American Indian culture and policy /,1997.0,41,14,Frontier,,,"Lon Chaney, Jr., menaced across the screen as a devious redman through almost three and a half centuries of frontier terror; Boris Karloff played Indians more often than he played Frankenstein, chasing Gary Cooper and Paulette Goddard toward almost certain death at the waterfalls in Cecil B. DeMille's Unconquered (1947).",-0.6267,0.18253968253968256,0.9953022003173828,0.7605287432670593,Negative,Neutral,POSITIVE,NEU
462,mdp.39076001866255,Tonto's revenge : reflections on American Indian culture and policy /,1997.0,45,7,Frontier,,,Cowboys and Indians joined up early on the screen's frontier trail.,0.0,0.1,0.9975785613059998,0.9568719267845154,Neutral,Neutral,POSITIVE,NEU
463,mdp.39076001866255,Tonto's revenge : reflections on American Indian culture and policy /,1997.0,49,19,Frontier,,,"With few exceptions, the Indian of the movies is the Indian of the frontier wars.",-0.5574,-0.2,0.9905315637588501,0.930281400680542,Negative,Neutral,POSITIVE,NEU
464,mdp.39076002601552,Tiller's guide to Indian country : economic profiles of American Indian reservations /,2005.0,378,15,Frontier,,,"After the Civil War, when gold was discovered in the middle of Yavapai territory and settlers began to encroach, frontier military posts were established to force the Yavapais onto reservations.",-0.5994,-0.05,0.945580005645752,0.8856427669525146,Negative,Neutral,POSITIVE,NEU
465,mdp.39076002601552,Tiller's guide to Indian country : economic profiles of American Indian reservations /,2005.0,432,33,Frontier,quotes,,"Until the end of the ""frontier"" period, Fort Bidwell was used for controlling Native populations.",0.0,0.0,0.9883059859275818,0.8370075821876526,Neutral,Neutral,POSITIVE,NEU
466,mdp.39076002601552,Tiller's guide to Indian country : economic profiles of American Indian reservations /,2005.0,806,35,Frontier,,,The French Jesuits had encouraged the migration of this small party because of population pressure at the Caughnawaga Mission and the need to follow the activities of the British along the St. Lawrence frontier.,0.4588,-0.08333333333333333,0.9880726337432861,0.9373368620872498,Positive,Neutral,POSITIVE,NEU
467,mdp.49015000024332,The Aggressions of civilization : federal Indian policy since the 1880s /,1984.0,24,2,Frontier,,,The Association was founded in 1882 when public attention was shifting from the continuous conflicts on the frontier to new ways of assimilating the surviving members of Indian tribes into American society.,-0.1027,0.04545454545454545,0.9982401132583618,0.9436401724815369,Neutral,Neutral,POSITIVE,NEU
468,mdp.49015000024332,The Aggressions of civilization : federal Indian policy since the 1880s /,1984.0,210,1,Frontier,,,"Marshall amassed a fortune in terms of thousands of acres in what was then Virginia, a frontier area which Marshall described as having been ""claimed and possessed by Indians, who maintained their title with as much persevering courage as was ever manifested by any people.""13",0.4939,0.2,0.9954270124435425,0.649181604385376,Positive,Neutral,POSITIVE,NEU
469,mdp.49015000869801,"The way; an anthology of American Indian literature,",1972.0,31,6,Frontier,,,"Until this definitive event, two Babels were confronting each other along the flood tide of the frontier.",-0.1531,-0.125,0.9980685114860535,0.961297869682312,Neutral,Neutral,POSITIVE,NEU
470,mdp.49015001306837,"The State of Native America : genocide, colonization, and resistance /",1992.0,363,1,Frontier,,,"By the period of the wars in the Great Plains and Sonora Desert regions during the second half of the 19th century, permanent scout or ""auxiliary” companies were integral to all U.S. frontier regiments.""",0.128,0.21111111111111114,0.9952717423439026,0.9466938972473145,Neutral,Neutral,POSITIVE,NEU
471,mdp.49015002466127,The arrow over the door /,1998.0,96,5,Frontier,,American frontier,"(On the American frontier of the eighteenth century the line between white and Indian was often blurred with regard to dress, language, and housing.)",0.0,0.0,0.991610586643219,0.9088429808616638,Neutral,Neutral,POSITIVE,NEU
472,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,101,2,Frontier,,American frontier,The Indian wars gave birth to American frontier militia.,-0.5574,0.0,0.9973125457763672,0.880523681640625,Negative,Neutral,POSITIVE,NEU
473,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,101,10,Frontier,,American frontier,"The Pennsylvania and Kentucky flintlock rifles used by the American frontiersmen were light, very accurate weapons primarily used for hunting game.",-0.4902,0.18400000000000005,0.99849534034729,0.7585702538490295,Negative,Neutral,POSITIVE,NEU
474,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,101,14,Frontier,,,But some special frontier units were formed and especially instructed in American Indian tactics.,0.5499,0.11904761904761905,0.9952925443649292,0.9716781377792358,Positive,Neutral,POSITIVE,NEU
475,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,101,16,Frontier,,,"It is interesting, but highly speculative, to note that the renewed and effective use of light infantry skirmishers, normally operating in front of heavy infantry units in European battles, coincided with the extensive European use of frontier militia and Indian allies in North America.",0.5632,0.1788888888888889,0.9772499203681946,0.6747918725013733,Positive,Neutral,POSITIVE,NEU
476,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,107,5,Frontier,,,"Thus, the United States in the early national period was both ideologically and economically unable to maintain a large enough military force to protect itself from outside aggression and, at the same time, police the frontier, for, incredibly, given the nation's limited resources, the new government had made territorial expansion state policy.",0.3182,0.06792207792207793,-0.9921663999557495,-0.6886346936225891,Positive,Neutral,NEGATIVE,NEG
477,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,107,9,Frontier,,,"Consequently, Secretary of War Henry Knox, ostensibly to quiet the violence on the frontier, formulated a policy which in theory would allow American expansion in an orderly fashion.",-0.7964,0.0,-0.977787971496582,0.7642541527748108,Negative,Neutral,NEGATIVE,NEU
478,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,108,0,Frontier,,,unabated and the United States was handed a series of defeats on the northwestern frontier.,0.128,0.0,-0.9989346861839294,-0.8854770064353943,Neutral,Neutral,NEGATIVE,NEG
479,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,110,7,Frontier,,,"When federal troops were pulled out of many of the frontier posts, state and territorial militias assumed the duties of both pacifying and protecting Indian nations under federal treaty obligations.",0.0,0.5,0.9958403706550598,0.9414244890213013,Neutral,Positive,POSITIVE,NEU
480,mdp.49015002661388,"Strong hearts, wounded souls : Native American veterans of the Vietnam War /",1996.0,224,49,Frontier,,,"On frontier-colonial militias and their weaponry, see Friedman, American Military History, pp.",-0.2263,-0.05,0.9939253926277161,0.9715757966041565,Neutral,Neutral,POSITIVE,NEU
481,mdp.49015002798354,This is the world /,2000.0,149,5,Frontier,,,"A girl on the frontier of womanhood and leaning to tart buys ice cream from a vendor's cart, her red nylon stretch pants drawing L's—from lust and longing to leers and leaving.",-0.0258,0.0,0.9950516819953918,0.8934512734413147,Neutral,Neutral,POSITIVE,NEU
482,njp.32101078162490,"Organization of a new Indian territory, east of the Missouri River. Arguments and reasons submitted to the Honorable the members of the Senate and House of Representatives of the 31st Congress of the United States:",1850.0,6,12,Frontier,,,In their intercourse with the frontier settlers they meet the worst classes of pale-faces.,-0.6249,-1.0,-0.9961591958999634,-0.9621739983558655,Negative,Negative,NEGATIVE,NEG
483,njp.32101078162490,"Organization of a new Indian territory, east of the Missouri River. Arguments and reasons submitted to the Honorable the members of the Senate and House of Representatives of the 31st Congress of the United States:",1850.0,7,0,Frontier,,,"5 when it is generally known that the frontier settlements are made up of wild, adventurous spirits, willing to raise themselves by the downfall of the Indian race.",0.34,0.225,0.9945987462997437,0.555526852607727,Positive,Neutral,POSITIVE,NEU
484,njp.32101078162490,"Organization of a new Indian territory, east of the Missouri River. Arguments and reasons submitted to the Honorable the members of the Senate and House of Representatives of the 31st Congress of the United States:",1850.0,14,13,Frontier,,,"When, by force of circumstance, the Indian is forced to live on the cattle of the frontier settlers, as soon as the first bullock is killed, the cry will be heard, ""The Indians are coming!",-0.8977,-0.04090909090909092,-0.9916638135910034,-0.6893755197525024,Negative,Neutral,NEGATIVE,NEG
485,njp.32101078162490,"Organization of a new Indian territory, east of the Missouri River. Arguments and reasons submitted to the Honorable the members of the Senate and House of Representatives of the 31st Congress of the United States:",1850.0,14,19,Frontier,,,"Should this time come, (God grant it never may,) the paleface must not be surprised should he hear the battle cry resound from peak to peak, and see them descending upon the frontiers, to avenge their wrongs and regain their once happy possessions.",0.2344,0.45,0.9846173524856567,0.8618678450584412,Neutral,Positive,POSITIVE,NEU
486,njp.32101078162490,"Organization of a new Indian territory, east of the Missouri River. Arguments and reasons submitted to the Honorable the members of the Senate and House of Representatives of the 31st Congress of the United States:",1850.0,32,11,Frontier,,our frontier,"Copway, the Chippeway Chief, who has been lecturing here during the past season, on the subject of confederating, the Indian tribes with a view to their improvement and civilization, desires, as I understand, visiting the various Indian tribes on our frontier, for the purpose of examining that portion of our western territory on which he proposes to locate them.",0.4588,-0.10416666666666666,0.9958785772323608,0.9042578935623169,Positive,Neutral,POSITIVE,NEU
487,njp.32101078162490,"Organization of a new Indian territory, east of the Missouri River. Arguments and reasons submitted to the Honorable the members of the Senate and House of Representatives of the 31st Congress of the United States:",1850.0,32,12,Frontier,,,"He desires to obtain the protection of the general government, and to be accredited to the several Indian agencies on our frontier, and I very cheerfully recommend him and his purpose as eminently entitled to the favor of every philanthropist, and if compatible with the arrangements of your department, such credentials as he desires would, I know, greatly facilitate his plans and will be worthily bestowed.",0.8742,0.2838888888888889,0.9984697699546814,0.9734728336334229,Positive,Neutral,POSITIVE,POS
488,pst.000002276557,Prison of grass : Canada from the native point of view /,1975.0,77,1,Frontier,,,"Meanwhile, spurred by reports from Stutsman and scholarly analyses of them by Taylor, annexation fever was mounting daily in St. Paul and on the frontier, and Washington was eagerly watching developments.19",0.3818,0.0,0.9972137808799744,0.8636406660079956,Positive,Neutral,POSITIVE,NEU
489,pst.000010522400,Earth power coming : short fiction in native American literature /,1983.0,48,1,Frontier,,,"The invitation was a throw back to frontier mission romances and racial overcompensations, but the urban shaman was not a native speaker of a tribal language so he told a few short stories, seven in all, about the mythic world in the tribal mind where the white man is tricked from his illusions of power and dominance and then taught to walk backwards in dreams, backwards right out of the country.",0.6705,0.014285714285714282,-0.9720334410667419,0.8963054418563843,Positive,Neutral,NEGATIVE,NEU
