volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no. separate out 'old settler',"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,before_sentence,after_sentence
mdp.39015047521276,White captives : gender and ethnicity on the American frontier /,1993,96,2,Settler,,,,"The settler's cabin is soon attacked White and his ""beautiful blue-eyed maiden” daughter stolen from him Actors by “dusky beings.”","dium may change, but the message lingers on. As Seth's story begins, we hear the sounds of an ax and see “an athletic man” ... swinging it, “burying his glittering blade deep in the heart of the 70 mighty kings of the wood.”","The settler's cabin is soon attacked White and his ""beautiful blue-eyed maiden” daughter stolen from him Actors by “dusky beings.” To the rescue comes Seth Jones, mysterious on a woodsman, to save “that purity daughter."" 42 In a comic BooneField like replay, Seth out-Indians the Indians and amuses his captors of Red as well. As with John Smith, his “air of conscious superiority” wins the day."
mdp.39015047521276,White captives : gender and ethnicity on the American frontier /,1993,245,10,Settler,,,,"An early settler in the territory and a former fur trader, he knew local Indians well.","Attacks also occurred north of the river in Acton, on white settlements north of Minneapolis, and at Fort Abercrombie. At the time, estimates of the white dead ran between five hundred and one thousand. Indian casualties were unknown.41 General John Pope was then in St. Paul. A substantial force of Minnesota troops under Colonel Henry Hastings Sibley, with help from internal conflicts among the Dakotas, would soon put an end to the shooting war. Sibley was a well-known force in Minnesota life and politics.","An early settler in the territory and a former fur trader, he knew local Indians well. As a Minnesota legislator, newspaper owner, and first governor of Minnesota, he was an easy choice for leader of the Minnesota troops, conqueror and negotiator with Indians, and head of the rescue mission. The safe release of the captives was one of Sibley's paramount missions. Divisions between Upper and Lower Agency Indians (basically, between Mdewakantons and Sissetons) and also between farmer Indians (sometimes called ""cut hairs"" because they had cut their hair) and ""blanket"" or traditional Indians were part of the wider conflict from the first. As the Lower Agency Indians moved north and west up the Minnesota River, many of their Dakota brethren did not join with them."
mdp.39015047521276,White captives : gender and ethnicity on the American frontier /,1993,284,6,Settler,,,,"Only one other was published by its author as a separate piece in the f1rst years following the event.151 Most were published as part of nineteenth-century white settler histories, some twenty, forty, or sixty years later in varying editions in Minnesota newspapers and local histories.152 Wakefield's narrative, like Mary Jemison's, offers an alternative vision of Indian-white relations on the frontier.","tif1cation for Protestant Anglo-America's violent defeat of the 258 inf1del and ""savage. ""149 But a careful examination of Sarah Women Wakefield's narrative indicates that if it was used to help her in Times own credibility, it was not written or used primarily as antiof Change Indian propaganda, a white-supremacist polemic, or an ethnographic work. On the contrary, it was the statement of one white woman's conscience and sympathy, and it tells us something of the complex nature of such conscience in the world of Indianwhite relations.150 The narrative is important because it is one of the few to be written and published by a female captive almost immediately after the Dakota War of 1862. At least eight other narratives exist of or by white women, a few others by white men.","Only one other was published by its author as a separate piece in the f1rst years following the event.151 Most were published as part of nineteenth-century white settler histories, some twenty, forty, or sixty years later in varying editions in Minnesota newspapers and local histories.152 Wakefield's narrative, like Mary Jemison's, offers an alternative vision of Indian-white relations on the frontier. The Dakota War was something of a civil war, in this case, an Indian-white communal war. Christian conversions, Indian acculturation, years of intermarriage, and the taking of partIndian hostages had simultaneously blurred and sharpened cultural divisions along communal lines.155 Along with land hunger and race hatred, a subtext of the war became sexual and racial fear, a fear of relations between white women and Indian men. Sarah Wakef1eld's story is remarkable for the unusual nature of the narrative itself, its author, and her relationship to the Dakotas who protected her and her family through the six weeks of the uprising and the man who likely died because of this relationship. In an essay on Harriet Beecher Stowe's Uncle Tom's Cabin, Jane P. Tompkins urges us to look again at popular literature by women."
umn.31951p00324643k,American Indian quarterly.,1993,227,3,Settler,,,,"In early May, 1757, a settler ""was fired upon by two Indians seventy miles [from Falmouth] back in the woods.""","a quarter side of beef on his shoulder. This action was contrary to normal Abenaki raiding practices where the necessity for swift movement and secrecy precluded carrying heavy burdens or using cooking fires. However, if Pigwacket families were in the nearby White Mountains, this incident would be quite understandable considering the restricted subsistence area and the chronic food shortages incurred during periods of hostilities.40 Other sources also indicate a Pigwacket presence in the White Mountains.","In early May, 1757, a settler ""was fired upon by two Indians seventy miles [from Falmouth] back in the woods."" This location in the White Mountains, the sighting of only two Indians and the ease of the settler's escape would seem to indicate that he had stumbled upon a Pigwacket family band rather than a war party. Another incident occurred after the conclusion of the raid on Saint Francis in 1759. When Roger's Rangers disbanded after recuperating from their ordeal, one man separated from the others to take a more direct route home. He encountered Indians and was killed in the White Mountains.41 There is a local legend that supports the conclusion that none of the Pigwackets migrated to the Canadian missions during this war."
umn.31951p00324643k,American Indian quarterly.,1993,227,4,Settler,,,,"This location in the White Mountains, the sighting of only two Indians and the ease of the settler's escape would seem to indicate that he had stumbled upon a Pigwacket family band rather than a war party.","a quarter side of beef on his shoulder. This action was contrary to normal Abenaki raiding practices where the necessity for swift movement and secrecy precluded carrying heavy burdens or using cooking fires. However, if Pigwacket families were in the nearby White Mountains, this incident would be quite understandable considering the restricted subsistence area and the chronic food shortages incurred during periods of hostilities.40 Other sources also indicate a Pigwacket presence in the White Mountains. In early May, 1757, a settler ""was fired upon by two Indians seventy miles [from Falmouth] back in the woods.""","This location in the White Mountains, the sighting of only two Indians and the ease of the settler's escape would seem to indicate that he had stumbled upon a Pigwacket family band rather than a war party. Another incident occurred after the conclusion of the raid on Saint Francis in 1759. When Roger's Rangers disbanded after recuperating from their ordeal, one man separated from the others to take a more direct route home. He encountered Indians and was killed in the White Mountains.41 There is a local legend that supports the conclusion that none of the Pigwackets migrated to the Canadian missions during this war. Bartholomew Thorn was captured near Gorham, Maine, in June, 1754, and remained a prisoner at either Saint Francis or Becancour for most of the war."
umn.31951p00324643k,American Indian quarterly.,1993,300,17,Settler,,,american settler,"Yet Morgan emerged as a worker for peace with the Lenapes and Shawnees, struggling to secure their neutrality while struggling also to find, with them, a means of protecting their lives and land from aggressive American settlers.","Lenapes and Continental commissioners clearly held discussions and aired grievances in 1776, but they did not sign a treaty. Written treaties between the United States and the Indians still, as the standard interpretation has it, date from 1778. On the level of narrative history, Schaaf has found and tells an illuminating story. Morgan was not a likely hero. Schaaf carefully acknowledges, for example, that Morgan was, on the eve of the revolution, heavily involved in Western land speculation.","Yet Morgan emerged as a worker for peace with the Lenapes and Shawnees, struggling to secure their neutrality while struggling also to find, with them, a means of protecting their lives and land from aggressive American settlers. His hopes, undermined by both an increasingly belligerent Congress and a turbulent settler society, stand as an important reminder that the United States pursued its policies in the face of alternatives. Gregory Evans Dowd, University of Notre Dame Churchill, Ward. Edited by M. Annette Jaimes. Fantasies of the Ma ster Ra ce: Litera ture, Cinema and the Coloniza tion of the American Indians."
umn.31951p00324643k,American Indian quarterly.,1993,300,18,Settler,,,settler colonial,"His hopes, undermined by both an increasingly belligerent Congress and a turbulent settler society, stand as an important reminder that the United States pursued its policies in the face of alternatives.","Written treaties between the United States and the Indians still, as the standard interpretation has it, date from 1778. On the level of narrative history, Schaaf has found and tells an illuminating story. Morgan was not a likely hero. Schaaf carefully acknowledges, for example, that Morgan was, on the eve of the revolution, heavily involved in Western land speculation. Yet Morgan emerged as a worker for peace with the Lenapes and Shawnees, struggling to secure their neutrality while struggling also to find, with them, a means of protecting their lives and land from aggressive American settlers.","His hopes, undermined by both an increasingly belligerent Congress and a turbulent settler society, stand as an important reminder that the United States pursued its policies in the face of alternatives. Gregory Evans Dowd, University of Notre Dame Churchill, Ward. Edited by M. Annette Jaimes. Fantasies of the Ma ster Ra ce: Litera ture, Cinema and the Coloniza tion of the American Indians. Monroe, ME: Common Courage Press, 1992."
wu.89060390218,The people : Indians of the American Southwest /,1993,296,13,Settler,,,,"Apaches could not survive without raiding, an uncomfortable fact even before Anglo settlers began to filter into the Southwest.","Apache identity actually has more to do with language and religion than warfare. As Daklugie, son of Juh and nephew of Geronimo, put it: “Religion is the one thing of which we cannot be deprived” – except perhaps by time, lost with the passing of the elders. “A Good Day to Die” When the United States assigned the first Indian agent to New Mexico Territory (which included modern Arizona) in 1847, there were about six to eight thousand Apaches ready to trade with the newcomers. The Americans had beaten the Apaches' perpetual enemies, the Mexicans, so the People assumed that the Americans would be pleased to see the Apaches continue raiding their mutual enemy south of the border. The Apaches reacted to the Americans' vow to pacify them with surprise and disgust.","Apaches could not survive without raiding, an uncomfortable fact even before Anglo settlers began to filter into the Southwest. Now that white appropriation of Indian lands began to disrupt traditional food-gathering rounds, raiding became even more crucial. As a group of Mescalero chiefs put the dilemma to an army quartermaster in 1850: “We must steal from somebody; and if you will not permit us to rob the Mexicans, we must steal from you or fight you.” The choices left to the Americans were three: exterminate the Apaches, feed them, or give them reservations and teach them to become self-sufficient. Historian C. L. Sonnichsen summed up these options from the perspective of the Apache: “Was he supposed to be a pensioner, a farmer, or a corpse?"""
wu.89060390218,The people : Indians of the American Southwest /,1993,296,22,Settler,,,,"Battles followed: Apaches would kill a settler's family in a raid,","Historian C. L. Sonnichsen summed up these options from the perspective of the Apache: “Was he supposed to be a pensioner, a farmer, or a corpse?"" In the 1850s in New Mexico, the Jicarillas, the Sierra Blanca Mescaleros, and the eastern Chiricahuas (the latter known as Mimbreños, Warm Springs Apaches, and to the Ndee, as Chihene, Red Paint People) did their best to stay out of trouble. They signed treaties and were promised reservations and rations. They planted fields under the supervision of agents. But when the treaties went unratified and the government delivered neither protection nor adequate food, the Ndee were forced to raid.","Battles followed: Apaches would kill a settler's family in a raid, soldiers would"
wu.89060390218,The people : Indians of the American Southwest /,1993,379,3,Settler,,,,"The withdrawal of the Mormons from Moapa in 1871 did not help with traditional food rounds made impossible, the Nuwuvi needed the support of the settlers.","Ute Reservation (where, in Gary Tom's words, they would live with ""the ones who came down here and killed and raped and kidnapped and sold us""). Unratified, the treaty was meaningless. In 1869, the first Indian agent came to Moapa, but few annuities followed.","The withdrawal of the Mormons from Moapa in 1871 did not help with traditional food rounds made impossible, the Nuwuvi needed the support of the settlers. Suggestions from agents (G. W. Ingalls, especially) and from Powell led to the establishment of the first Southern Paiute Reservation: 3,900 square miles set aside for all Nuwuvi at Moapa in 1872. In 1874, Congress enlarged the reserve, but in the next year, bowing to political pressure from a local settler, reduced it to just a thousand acres. Powell and Ingalls had recommended federal jurisdiction for the Kaibab Paiute, as well. Hamblin wrote to Powell in 1880, detailing the “very destitute circumstances” of the ninety-nine remaining Kaibab people destitution brought on by food resources ""all et out” by the settlers' stock."
wu.89060390218,The people : Indians of the American Southwest /,1993,379,5,Settler,,,,"In 1874, Congress enlarged the reserve, but in the next year, bowing to political pressure from a local settler, reduced it to just a thousand acres.","Ute Reservation (where, in Gary Tom's words, they would live with ""the ones who came down here and killed and raped and kidnapped and sold us""). Unratified, the treaty was meaningless. In 1869, the first Indian agent came to Moapa, but few annuities followed. The withdrawal of the Mormons from Moapa in 1871 did not help with traditional food rounds made impossible, the Nuwuvi needed the support of the settlers. Suggestions from agents (G. W. Ingalls, especially) and from Powell led to the establishment of the first Southern Paiute Reservation: 3,900 square miles set aside for all Nuwuvi at Moapa in 1872.","In 1874, Congress enlarged the reserve, but in the next year, bowing to political pressure from a local settler, reduced it to just a thousand acres. Powell and Ingalls had recommended federal jurisdiction for the Kaibab Paiute, as well. Hamblin wrote to Powell in 1880, detailing the “very destitute circumstances” of the ninety-nine remaining Kaibab people destitution brought on by food resources ""all et out” by the settlers' stock. In the same year, the Moapa Paiutes deserted the reservation because they could not protect their fields from trespass. They had “scattered over the surrounding country for 200 miles around,” according to their agent, “eking out a precarious existence by working, begging, root-digging, and insect-eating – a life not of their choice.”"
wu.89060390218,The people : Indians of the American Southwest /,1993,379,7,Settler,,,,"Hamblin wrote to Powell in 1880, detailing the “very destitute circumstances” of the ninety-nine remaining Kaibab people destitution brought on by food resources ""all et out” by the settlers' stock.","In 1869, the first Indian agent came to Moapa, but few annuities followed. The withdrawal of the Mormons from Moapa in 1871 did not help with traditional food rounds made impossible, the Nuwuvi needed the support of the settlers. Suggestions from agents (G. W. Ingalls, especially) and from Powell led to the establishment of the first Southern Paiute Reservation: 3,900 square miles set aside for all Nuwuvi at Moapa in 1872. In 1874, Congress enlarged the reserve, but in the next year, bowing to political pressure from a local settler, reduced it to just a thousand acres. Powell and Ingalls had recommended federal jurisdiction for the Kaibab Paiute, as well.","Hamblin wrote to Powell in 1880, detailing the “very destitute circumstances” of the ninety-nine remaining Kaibab people destitution brought on by food resources ""all et out” by the settlers' stock. In the same year, the Moapa Paiutes deserted the reservation because they could not protect their fields from trespass. They had “scattered over the surrounding country for 200 miles around,” according to their agent, “eking out a precarious existence by working, begging, root-digging, and insect-eating – a life not of their choice.” Corruption and neglect at Moapa continued past 1900. Salvaging Homes Dispossessed of their homes and resources, the Utah Paiute lived on the fringes of Mormon villages."
mdp.39015032215942,Spanish cross in Georgia /,1994,52,10,Settler,,,,"Once the Jesuits arrived, Father Juan Bautista Segura with six confreres and a young boy, the son of a settler of Santa Elena, boarded a ship to begin a","He then went abroad with Pedro Menéndez de Avilés, who traveled tirelessly throughout the year from Florida to Cuba to Spain, looking for personnel. Upon arriving in Georgia again, Father Sedeño fell ill and was forced to return to Havana. Menéndez was well aware that the goal of his enterprise was to occupy the Atlantic coast because the French, English, and Dutch were attempting to begin settlements in this area. Therefore, once he began settlements in Florida, Georgia, and South Carolina, he proceeded with an expedition to St. Mary's (Chesapeake) Bay. By November of 1566, he had written to Philip II, telling him that he was planning to send an expedition to Axacan (Virginia) where there existed a possible channel leading to the South Sea (Pacific Ocean).","Once the Jesuits arrived, Father Juan Bautista Segura with six confreres and a young boy, the son of a settler of Santa Elena, boarded a ship to begin a"
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,18,11,Settler,,,,"Covell creek, named from the first settler on its banks, is the other considerable southern branch of the Illinois in the county.","In wet weather there is a pretty waterfall, and at all times a clear pool of water and a fine spring. Theopeningat top is about one hundred feet, and is fringed with pines and other trees. It is a great curiosity and a very popular place of resort. The Vermillion is bordered with timber on either side, and in the upper part of its course has some bottoms, of very heavy timber. Bailey's, Otte and Eagle creeks, and many smaller streams, are tributaries of the Vermillion.","Covell creek, named from the first settler on its banks, is the other considerable southern branch of the Illinois in the county. It rises in T. 32, R. 4, and runs westwardly into the Illinois, two and onehalf miles, below Ottawa. The principal northern tributary of the Illinois, and next to that river in size, is the Fox. Its waters are clear, and the extremes of Ugh and low water are less than most other streams in the county; it is"
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,80,1,Settler,,,,"Mr. Eli Hodgson, of Farm Ridge, has furnished the facts for the following narrative of a trip through this region by his father, Joel Hodgson, in 1821, two years before the first white settler came in.",iiodgson's NARRATIVE.,"Mr. Eli Hodgson, of Farm Ridge, has furnished the facts for the following narrative of a trip through this region by his father, Joel Hodgson, in 1821, two years before the first white settler came in. Joel Hodgson was not an early settler here, but he settled in 1828 in Tazewell County, with a large family. Four of his sons and his widow removed to Farm Ridge, in this county, in 1853. Two of them, Aaron and Eli Hodgson, large farmers and stock breeders. are now residents here, and the narrative is worthy a place in our pioneer history."
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,80,2,Settler,,,,"Joel Hodgson was not an early settler here, but he settled in 1828 in Tazewell County, with a large family.","iiodgson's NARRATIVE. Mr. Eli Hodgson, of Farm Ridge, has furnished the facts for the following narrative of a trip through this region by his father, Joel Hodgson, in 1821, two years before the first white settler came in.","Joel Hodgson was not an early settler here, but he settled in 1828 in Tazewell County, with a large family. Four of his sons and his widow removed to Farm Ridge, in this county, in 1853. Two of them, Aaron and Eli Hodgson, large farmers and stock breeders. are now residents here, and the narrative is worthy a place in our pioneer history. In the autumn of 1821 a number of families of Clinton County, Ohio, proposed to emigrate to a western location, in sufficient numbers to support a school, church, etc., and deputed Joel Hodgson and another person to explore the then wild and unoccupied Northwest, and select a location for the colony."
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,91,8,Settler,,,,"At that time the only white man between there and Galena wa^ John Dixon, the first and then the only settler where Dixon now is.","After the fright from the Winnebago outbreak had subsided, emigrants came in quite freely. The first settlements were made along the edge of the best timber. The impression was, that only the timber belts could ever be inhabited; the prairies were thought to be too cold in winter, and uninhabitable for want of timber. Thus the main attraction was the best groves, and farms with timber and prairie adjoining were first selected, and none other as long as such could be found. After Ottawa, the first settlements were at Bailey's Grove, (now Tonica) in 182f> to 1828; at Dayton and Rutland by Green's party, in 1829, and others in 1830-31.","At that time the only white man between there and Galena wa^ John Dixon, the first and then the only settler where Dixon now is. There was only one white man between there and Peoria, on the river, that was Mr. Hartsell, an Indian trader, at Hennepin. John Hays settled at Peru; Lapsley, at La Salle; Myers, Letts, and Richey, on the bluff south of Peru—all in 1830. James Galloway had settled opposite Marseilles in 1825. Troy Grove received its first settler in 1830, but only three families till 1833; Indian Creek, in 1830; and the first on the Vermillion, was in 1831."
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,91,12,Settler,,,,"Troy Grove received its first settler in 1830, but only three families till 1833; Indian Creek, in 1830; and the first on the Vermillion, was in 1831.","After Ottawa, the first settlements were at Bailey's Grove, (now Tonica) in 182f> to 1828; at Dayton and Rutland by Green's party, in 1829, and others in 1830-31. At that time the only white man between there and Galena wa^ John Dixon, the first and then the only settler where Dixon now is. There was only one white man between there and Peoria, on the river, that was Mr. Hartsell, an Indian trader, at Hennepin. John Hays settled at Peru; Lapsley, at La Salle; Myers, Letts, and Richey, on the bluff south of Peru—all in 1830. James Galloway had settled opposite Marseilles in 1825.","Troy Grove received its first settler in 1830, but only three families till 1833; Indian Creek, in 1830; and the first on the Vermillion, was in 1831. Martin Reynolds came to"
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,122,3,Settler,,,,"They were on the best of terms with the settlers; would sometimes come into the settler's houses in the night and lie down by the fire, where they would be found in the morning.","a few bundles, but always came back dissatisfied, saying, ""bigstraw little wheat.•' They were seldom satisfied with a trade, but would come back wanting something more. There is no proof that this was innate, but doubtless resulted from their being generally overreached in the bargains they made with the whites. They were usually fast friends, and never forgot a kindness.","They were on the best of terms with the settlers; would sometimes come into the settler's houses in the night and lie down by the fire, where they would be found in the morning. Esquire Allen, of Freedom, states, that the first winter he was on Indian creek, he was engaged in cutting and hewing timber for building purposes. The Indians would be around nearly every day, watching the process with apparently the deepest interest. They would speculate on the direction the tree would fall, while being cut, and when it fell would seem to enjoy it hugely: they would then go to the stump and appear to admire the nice smooth cutting of the white man's axe, so different from their rude instruments; they would imitate with the hands the motion made with the axe, and the throwing of the chips by its action, which their instruments never did. They seemed to appreciate a fact, which from habit we fail to notice, that the Yankee axe is one of the most efficient instruments ever invented by man."
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,124,3,Settler,,,,"To endeavor to convey to the reader a correct idea of the sensation produced in the mind of the new comer as he first became acquainted with the strange land he had come to occupy, several short narratives of the journey and first experience here, are inserted, not because they contain any startling facts of hairbreadth escapes from fire and flood, or Indian barbarity, but to give a correct idea of the settler as he first occupied the unique and peculiar prairie region, as the circumstances that produced these have ceased to exist, and they can be known only by the recital of those who speak from experience.","and more interesting. To know the intelligence, opinions, tastes, amusements, method and means of living, routine of every day life, the hopes and fears, which swayed and controlled a people, would be far more interesting than the life of a prince, socially far removed from, and having no feelings in common with the masses. So, in recording the history of the pioneer settlements, we can not give a proper idea of the toils, privations, hopes, fears, anticipations, and misgivings, simply by recording the founding and growth of towns, cities and counties, progress of agriculture and commerce, but we must accompany the emigrant along his weary way, witness his parting with friends, difficulties of travel through unfrequented ways after reaching the frontier, beyond the pale of society, his exposures and his patient industry, the impression made upon his imagination by the scenery, so new and startling, the wild animals so rare, and the notes of strange birds which alone break the midday silence of his lonely home.","To endeavor to convey to the reader a correct idea of the sensation produced in the mind of the new comer as he first became acquainted with the strange land he had come to occupy, several short narratives of the journey and first experience here, are inserted, not because they contain any startling facts of hairbreadth escapes from fire and flood, or Indian barbarity, but to give a correct idea of the settler as he first occupied the unique and peculiar prairie region, as the circumstances that produced these have ceased to exist, and they can be known only by the recital of those who speak from experience."
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,134,5,Settler,,,,"The settler had no paper title, but simply the right of possession, which he got by moving on to and occupying it; this gave him the right to hold it against all others, till some one came with a better title, which better title could only be got by purchasing the fee of the Government, when surveyed and brought into market.","to which they had been accustomed, and with what resignation they dispensed with such as could not be had. If correctly told, it would be a tale of intense interest; but it would require a master-hand to draw a picture that would show the scene in all of its details—personal experience alone conld fully unfold the tale. When a new comer arrived, he first selected a location where he could make his future home; and the question naturally arises, of whom did he get permission to occupy it? The answer might be given in the language usually used when defining political, or civil rights—every one was free to do as he pleased, so he did not interfere with his neighbor. When the Government had extinguished the Indian title, the land was subject to settlement, either before, or after, survey.","The settler had no paper title, but simply the right of possession, which he got by moving on to and occupying it; this gave him the right to hold it against all others, till some one came with a better title, which better title could only be got by purchasing the fee of the Government, when surveyed and brought into market. The right of possession thus obtained constituted what was called a claim. These were regarded as valid titles by the settlers, and were often sold, in some instances, for large amounts. Preemption laws were passed at different times, by Congress, giving to claimants who had made certain specified improvements, the exclusive right to purchase the premises, at the minimum price of $1.25 per acre; provided, they would prove their pre-"
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,134,7,Settler,,,,"These were regarded as valid titles by the settlers, and were often sold, in some instances, for large amounts.","When a new comer arrived, he first selected a location where he could make his future home; and the question naturally arises, of whom did he get permission to occupy it? The answer might be given in the language usually used when defining political, or civil rights—every one was free to do as he pleased, so he did not interfere with his neighbor. When the Government had extinguished the Indian title, the land was subject to settlement, either before, or after, survey. The settler had no paper title, but simply the right of possession, which he got by moving on to and occupying it; this gave him the right to hold it against all others, till some one came with a better title, which better title could only be got by purchasing the fee of the Government, when surveyed and brought into market. The right of possession thus obtained constituted what was called a claim.","These were regarded as valid titles by the settlers, and were often sold, in some instances, for large amounts. Preemption laws were passed at different times, by Congress, giving to claimants who had made certain specified improvements, the exclusive right to purchase the premises, at the minimum price of $1.25 per acre; provided, they would prove their pre-"
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,135,3,Settler,,,,"When two settlers, by mistake, got a pre-emption on the same quarter-section, they were entitled to a claim on eighty acres more, to be selected by themselves; they received a certificate of such claim, it being called a tloat, and was frequently laid on improvements, doing great injustice.","emption, and pay for the same, before they were offered for sale by the Government. The conditions required were possession, or cultivation, and raising a crop, the amount of the crop not bijing specified. A rail fence, of four lengths, was often seen on the prairie, the ground enclosed, spaded over and sown with wheat.","When two settlers, by mistake, got a pre-emption on the same quarter-section, they were entitled to a claim on eighty acres more, to be selected by themselves; they received a certificate of such claim, it being called a tloat, and was frequently laid on improvements, doing great injustice. But there was always an understanding among the settlers that each claimant should be protected in his claim if he had no pre-emption, provided he would attend the sale when advertised, by proclamation of the President, and bid the minimum price, and pay for it. The settlers usually attended the sale in a body, and although any person had a legal right to bid on any claim not pre-empted, and it had to be sold to the highest bidder, it was not considered a very safe thing to bid on a settler's claim, and it was seldom done. When attempted, the bidding speculator usually got roughly handled, and found discretion the better part of valor. Eastern speculators often complained of this, claiming that they were deprived of the legal right to compete in the open market, for the purchase of these lands; but the settlers replied that they had left the comforts and luxuries of their Eastern homes, braved the dangers and privations of a new country, and here"
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,135,4,Settler,,,,"But there was always an understanding among the settlers that each claimant should be protected in his claim if he had no pre-emption, provided he would attend the sale when advertised, by proclamation of the President, and bid the minimum price, and pay for it.","emption, and pay for the same, before they were offered for sale by the Government. The conditions required were possession, or cultivation, and raising a crop, the amount of the crop not bijing specified. A rail fence, of four lengths, was often seen on the prairie, the ground enclosed, spaded over and sown with wheat. When two settlers, by mistake, got a pre-emption on the same quarter-section, they were entitled to a claim on eighty acres more, to be selected by themselves; they received a certificate of such claim, it being called a tloat, and was frequently laid on improvements, doing great injustice.","But there was always an understanding among the settlers that each claimant should be protected in his claim if he had no pre-emption, provided he would attend the sale when advertised, by proclamation of the President, and bid the minimum price, and pay for it. The settlers usually attended the sale in a body, and although any person had a legal right to bid on any claim not pre-empted, and it had to be sold to the highest bidder, it was not considered a very safe thing to bid on a settler's claim, and it was seldom done. When attempted, the bidding speculator usually got roughly handled, and found discretion the better part of valor. Eastern speculators often complained of this, claiming that they were deprived of the legal right to compete in the open market, for the purchase of these lands; but the settlers replied that they had left the comforts and luxuries of their Eastern homes, braved the dangers and privations of a new country, and here"
mdp.39015032556121,"History of La Salle County, Illinois : its topography, geology, botany, natural history, history of the Mound builders, Indian tribes, French explorations, and a sketch of the pioneer settlers of each town to 1840 : with an appendix, giving the present status of the county, its population, resources, manufactures, and institutions /",1994,135,5,Settler,,,,"The settlers usually attended the sale in a body, and although any person had a legal right to bid on any claim not pre-empted, and it had to be sold to the highest bidder, it was not considered a very safe thing to bid on a settler's claim, and it was seldom done.","emption, and pay for the same, before they were offered for sale by the Government. The conditions required were possession, or cultivation, and raising a crop, the amount of the crop not bijing specified. A rail fence, of four lengths, was often seen on the prairie, the ground enclosed, spaded over and sown with wheat. When two settlers, by mistake, got a pre-emption on the same quarter-section, they were entitled to a claim on eighty acres more, to be selected by themselves; they received a certificate of such claim, it being called a tloat, and was frequently laid on improvements, doing great injustice. But there was always an understanding among the settlers that each claimant should be protected in his claim if he had no pre-emption, provided he would attend the sale when advertised, by proclamation of the President, and bid the minimum price, and pay for it.","The settlers usually attended the sale in a body, and although any person had a legal right to bid on any claim not pre-empted, and it had to be sold to the highest bidder, it was not considered a very safe thing to bid on a settler's claim, and it was seldom done. When attempted, the bidding speculator usually got roughly handled, and found discretion the better part of valor. Eastern speculators often complained of this, claiming that they were deprived of the legal right to compete in the open market, for the purchase of these lands; but the settlers replied that they had left the comforts and luxuries of their Eastern homes, braved the dangers and privations of a new country, and here"
